CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,NOMGEO,AMBITO,SUP_HAS
"270080165","27","008","0165",RÃ­o Seco y MontaÃ±a 3ra. SecciÃ³n (Chinal),Rural,14.7392
"270080176","27","008","0176",Aureo L. Calles,Rural,3.6272
"270080250","27","008","0250",Aquiles SerdÃ¡n 2da. SecciÃ³n (Azucenita),Rural,0.2012
"270080432","27","008","0432",El Desecho 1ra. SecciÃ³n (Playa I),Rural,1.8990
"270080449","27","008","0449",ChicoacÃ¡n (AmpliaciÃ³n),Rural,9.0232
"270080473","27","008","0473",La Lucha,Rural,9.2493
"270080507","27","008","0507",Caobanal 1ra. SecciÃ³n (La Victoria),Rural,3.3840
"270080524","27","008","0524",Agapito DomÃ­nguez Canabal,Rural,2.3158
"270080601","27","008","0601",San Manuel Tenerife,Rural,19.2809
"270080433","27","008","0433",El Dorado,Rural,30.9841
"270080087","27","008","0087",San Manuel,Rural,23.1521
"270080047","27","008","0047",Libertad,Rural,404.7346
"270080061","27","008","0061",Otra Banda 2da. SecciÃ³n,Rural,181.9727
"270080476","27","008","0476",La Luz,Rural,83.0791
"270080012","27","008","0012",Caobanal 1ra. SecciÃ³n (Mezcalapa),Rural,9.0118
"270080013","27","008","0013",La Ceiba 1ra. SecciÃ³n,Rural,7.2477
"270080051","27","008","0051",Malpasito,Rural,10.1421
"270080260","27","008","0260",Gregorio MÃ©ndez MagaÃ±a,Rural,5.7625
"270080196","27","008","0196",JosÃ© MarÃ­a Morelos y PavÃ³n,Rural,22.6930
"270080100","27","008","0100",Villa Flores 1ra. SecciÃ³n,Rural,285.4727
"270080018","27","008","0018",El Desecho 1ra. SecciÃ³n,Rural,7.3623
"270080577","27","008","0577",TÃ­o Moncho (Caobanal 1ra. SecciÃ³n),Rural,4.2891
"270080651","27","008","0651",Por la Moral de un Presidente,Rural,9.2427
"270080669","27","008","0669",UniÃ³n y Fuerza,Rural,10.9900
"270080670","27","008","0670",Libertad Agraria,Rural,4.9243
"270080056","27","008","0056",Los Naranjos 1ra. SecciÃ³n (Campechito),Rural,20.4060
"270080084","27","008","0084",RÃ­o Seco y MontaÃ±a 2da. SecciÃ³n,Rural,141.5008
"270080668","27","008","0668",San LÃ¡zaro,Rural,29.0143
"270080628","27","008","0628",Mastelero,Rural,10.7148
"270080001","27","008","0001",Huimanguillo,Urbana,614.3191
"270080098","27","008","0098",La Venta,Urbana,474.7875
"270090051","27","009","0051",Lomas de Vidal,Rural,6.8128
"270090041","27","009","0041",El Dorado,Rural,6.0850
"270090033","27","009","0033",La UniÃ³n (Clavo de la Victoria),Rural,8.2491
"270090013","27","009","0013",Francisco J. SantamarÃ­a (Cacao),Rural,15.1364
"270100022","27","010","0022",El Campo Petrolero MecoacÃ¡n,Rural,0.9466
"270100039","27","010","0039",Tierra Adentro 2da. SecciÃ³n,Rural,0.3139
"270100038","27","010","0038",Tierra Adentro 1ra. SecciÃ³n,Rural,71.7036
"270110007","27","011","0007",Boca de San Antonio,Rural,4.3628
"270110027","27","011","0027",El Sacrificio,Rural,96.0780
"270110029","27","011","0029",Torno Largo 1ra. SecciÃ³n A (Benito JuÃ¡rez),Rural,5.7688
"270110030","27","011","0030",Torno Largo 2da. SecciÃ³n,Rural,28.3007
"270110048","27","011","0048",Chanero,Rural,5.7531
"270110113","27","011","0113",Corozal,Rural,6.1856
"270110174","27","011","0174",Ribera Baja 1ra. SecciÃ³n B,Rural,0.7081
"270110220","27","011","0220",San CristÃ³bal,Rural,3.0605
"270110268","27","011","0268",La BendiciÃ³n de Dios,Rural,3.0290
"270110288","27","011","0288",El Sitio,Rural,1.9500
"270110018","27","011","0018",JosÃ© MarÃ­a Pino SuÃ¡rez (San Pedro),Rural,36.6538
"270110020","27","011","0020",Los PÃ¡jaros,Rural,8.8445
"270110001","27","011","0001",Jonuta,Urbana,239.3437
"270120064","27","012","0064",JosÃ© Colomo,Rural,71.8987
"270130002","27","013","0002",Arroyo,Rural,1.9667
"270130007","27","013","0007",Corriente 1ra. SecciÃ³n,Rural,19.3625
"270130043","27","013","0043",Chicozapote,Rural,8.5040
"270130045","27","013","0045",La Cruz de OlcuatitÃ¡n,Rural,0.8215
"270130065","27","013","0065",El ChiflÃ³n,Rural,5.1368
"270130071","27","013","0071",Ferlles Nuevo Campestre,Rural,27.3552
"270130073","27","013","0073",Arroyo San Cipriano,Rural,13.9320
"270130090","27","013","0090",SimÃ³n BolÃ­var,Rural,6.5669
"270130091","27","013","0091",La Cruz del Sandial,Rural,3.6637
"270130024","27","013","0024",Saloya 1ra. SecciÃ³n,Rural,47.7822
"270130042","27","013","0042",Isla Guadalupe,Rural,10.6552
"270130015","27","013","0015",JimÃ©nez,Rural,13.5600
"270130093","27","013","0093",Entre Ceibas,Rural,5.5041
"270130037","27","013","0037",El Zapote,Rural,49.2977
"270130020","27","013","0020",Oxiacaque,Rural,42.8835
"270130012","27","013","0012",El GuÃ¡simo,Rural,13.1652
"270130070","27","013","0070",Manuel BuendÃ­a TÃ©llez GirÃ³n,Rural,10.5641
"270130027","27","013","0027",Samarkanda,Rural,35.7077
"270130032","27","013","0032",Taxco,Rural,84.3450
"270130004","27","013","0004",Banderas (Guatacalca 2da. SecciÃ³n),Rural,8.7301
"270130006","27","013","0006",El Cedro,Rural,109.6661
"270130035","27","013","0035",Tucta,Rural,16.1382
"270130019","27","013","0019",OlcuatitÃ¡n,Rural,21.7153
"270130095","27","013","0095",Real Campestre,Rural,35.0787
"270130094","27","013","0094",Palmira,Rural,14.7655
"270130001","27","013","0001",Nacajuca,Urbana,522.6882
"270130013","27","013","0013",Guatacalca,Urbana,100.0627
"270130016","27","013","0016",Libertad,Urbana,20.5222
"270130017","27","013","0017",Lomitas,Urbana,132.2293
"270130062","27","013","0062",Bosque de Saloya,Urbana,70.1930
"270130088","27","013","0088",Pomoca,Urbana,155.0167
"270130025","27","013","0025",Saloya 2da. SecciÃ³n,Rural,90.1307
"270140002","27","014","0002",Aquiles SerdÃ¡n,Rural,128.7957
"270140003","27","014","0003",Aquiles SerdÃ¡n,Rural,22.0183
"270140008","27","014","0008",Chiltepec (Puerto Chiltepec),Rural,25.6948
"270140009","27","014","0009",Las Flores 1ra. SecciÃ³n,Rural,5.6533
"270140010","27","014","0010",Las Flores 2da. SecciÃ³n,Rural,2.8806
"270140015","27","014","0015",Libertad 2da. SecciÃ³n,Rural,0.5400
"270140036","27","014","0036",NicolÃ¡s Bravo 3ra. SecciÃ³n,Rural,56.4916
"270140042","27","014","0042",La UniÃ³n 2da. SecciÃ³n,Rural,6.1315
"270140056","27","014","0056",Palestina,Rural,16.9975
"270140061","27","014","0061",Chiltepec (SecciÃ³n Tanque),Rural,146.4965
"270140049","27","014","0049",Oriente 2da. SecciÃ³n (Palma Huaca),Rural,94.2800
"270140019","27","014","0019",Francisco I. Madero (Madero),Rural,45.0404
"270140041","27","014","0041",La UniÃ³n 1ra. SecciÃ³n (Amatillo),Rural,6.9072
"270140054","27","014","0054",Chiltepec (SecciÃ³n PÃ©njamo),Rural,521.2483
"270140046","27","014","0046",Chiltepec (SecciÃ³n Banco),Rural,137.5848
"270140024","27","014","0024",Oriente (San Cayetano),Urbana,50.7563
"270140022","27","014","0022",NicolÃ¡s Bravo,Rural,72.8589
"270140014","27","014","0014",Libertad 1ra. SecciÃ³n (El Chivero),Rural,44.5025
"270140039","27","014","0039",Monte Adentro,Rural,109.3409
"270140013","27","014","0013",JosÃ© MarÃ­a Morelos y PavÃ³n (El Bellote),Rural,62.0060
"270140023","27","014","0023",Oriente 1ra. SecciÃ³n,Rural,94.6375
"270140035","27","014","0035",NicolÃ¡s Bravo 2da. SecciÃ³n (La Gloria),Rural,29.5720
"270140028","27","014","0028",Nuevo Torno Largo,Rural,19.1495
"270140004","27","014","0004",El Bellote (Miguel de la Madrid),Rural,11.2051
"270140005","27","014","0005",Puerto Ceiba (Carrizal),Rural,46.5053
"270140001","27","014","0001",ParaÃ­so,Urbana,680.6545
"270140006","27","014","0006",Puerto Ceiba,Urbana,76.5493
"270140027","27","014","0027",QuintÃ­n Arauz,Urbana,526.4836
"270140033","27","014","0033",Las Flores 3ra. SecciÃ³n (El Cerro),Rural,59.5434
"280020021","28","002","0021",Barra del Tordo,Rural,58.5213
"280020180","28","002","0180",Rancho de Piedra,Rural,37.4089
"280020181","28","002","0181",Rancho Nuevo,Rural,16.5850
"280020231","28","002","0231",San Vicente,Rural,19.5593
"280020413","28","002","0413",Mariano Matamoros Dos,Rural,58.9033
"280020449","28","002","0449",Las Flores,Rural,26.7687
"280020478","28","002","0478",El Rosal,Rural,23.7402
"280020367","28","002","0367",ParaÃ­so Tortugas,Rural,64.1851
"280020428","28","002","0428",Poza de Granadillas,Rural,11.4374
"280020146","28","002","0146",MorÃ³n,Rural,30.4290
"280020517","28","002","0517",El Ojite,Rural,8.5611
"280030010","28","003","0010",Aquiles SerdÃ¡n (El Barranco),Rural,42.1572
"280030081","28","003","0081",Francisco Medrano,Rural,50.8266
"280030103","28","003","0103",Lomas del Real,Rural,72.5831
"280030789","28","003","0789",Velamar,Rural,53.7896
"280030143","28","003","0143",La Pedrera,Rural,70.5585
"280030176","28","003","0176",Ricardo Flores MagÃ³n,Rural,96.1990
"280030685","28","003","0685",Altamira [Puerto Industrial],Rural,1188.0234
"280030714","28","003","0714",El Contadero,Rural,9.7576
"280030001","28","003","0001",Altamira,Urbana,2495.5234
"280030122","28","003","0122",Miramar,Urbana,3297.7153
"280030012","28","003","0012",Armenta,Rural,7.9699
"280090001","28","009","0001",Ciudad Madero,Urbana,4843.3847
"280220583","28","022","0583",La Capilla,Rural,183.0634
"280220962","28","022","0962",Isla la Mano de LeÃ³n,Rural,179.2126
"280221082","28","022","1082",Isla las Malvinas,Rural,42.4646
"280221083","28","022","1083",Isla la FantasÃ­a,Rural,20.2663
"280221084","28","022","1084",Isla Puntilla Norte,Rural,16.3103
"280221085","28","022","1085",Isla del Amor (Puntilla Sur),Rural,19.7890
"280221217","28","022","1217",Segundo Campo Pesquero y el Chichonal,Rural,13.4373
"280221506","28","022","1506",Primer Campo Pesquero,Rural,27.4858
"280221968","28","022","1968",Mar Thoma,Rural,3.4606
"280220523","28","022","0523",Playa Bagdad [Centro Recreativo],Rural,48.5806
"280220192","28","022","0192",El Mezquital,Rural,33.9877
"280220603","28","022","0603",Las Higuerillas,Rural,156.1183
"280350135","28","035","0135",La Florida (La Florida del Sur),Rural,22.3431
"280350456","28","035","0456",Carvajal,Rural,49.1961
"280350460","28","035","0460",Punta de Alambre (Puente de Alambre),Rural,41.0258
"280350498","28","035","0498",La Media Luna,Rural,12.8518
"280350499","28","035","0499",General Francisco J. MÃºjica (La Poza),Rural,41.8672
"280350545","28","035","0545",Punta de Piedra,Rural,34.7129
"280350428","28","035","0428",El BarrancÃ³n del TÃ­o Blas (El BarrancÃ³n),Rural,38.6595
"280350542","28","035","0542",Carboneras (La Carbonera),Urbana,187.8314
"280350182","28","035","0182",Lavaderos,Rural,15.2299
"280370031","28","037","0031",El Carrizo,Rural,31.8743
"280370063","28","037","0063",Las Enramadas,Rural,19.9573
"280370131","28","037","0131",La Pesca,Rural,81.8687
"280370196","28","037","0196",Tres de Abril (Noche Buena),Rural,25.8861
"280370431","28","037","0431",Benito JuÃ¡rez,Rural,86.3437
"280370616","28","037","0616",Miguel de la Madrid (El Canal),Rural,21.9915
"280370853","28","037","0853",Enramadas [Sociedad Cooperativa],Rural,20.4936
"280370887","28","037","0887",Sector la Pesca,Rural,10.4165
"280370193","28","037","0193",Tepehuajes,Rural,6.6408
"280370173","28","037","0173",Santa Isabel,Rural,9.4456
"280370080","28","037","0080",Guayabas,Rural,8.1530
"280370935","28","037","0935",La ConcepciÃ³n,Rural,12.2544
"280370209","28","037","0209",Vista Hermosa,Rural,65.3902
"280380001","28","038","0001",Tampico,Urbana,5551.6192
"300040101","30","004","0101",El ViejÃ³n Nuevo,Rural,19.8337
"300040113","30","004","0113",El FarallÃ³n,Rural,54.7865
"300040133","30","004","0133",DesviaciÃ³n FarallÃ³n Tinajitas,Rural,15.2695
"300040104","30","004","0104",Villa Rica de la Veracruz,Rural,27.2428
"300040034","30","004","0034",Paso del Cedro,Rural,37.7486
"300040097","30","004","0097",San Isidro,Rural,50.5397
"300040048","30","004","0048",Tinajitas,Rural,60.6996
"300050009","30","005","0009",Cerro de las Flores,Rural,16.0495
"300050018","30","005","0018",La Mojarra,Rural,2.8077
"300050026","30","005","0026",San Miguel XÃ³chitl (San Miguel el Soldado),Rural,4.7805
"300050004","30","005","0004",Atzizintla,Rural,6.2268
"300050001","30","005","0001",Acula,Urbana,93.7844
"300090022","30","009","0022",La Defensa (La Tumba),Rural,13.3716
"300090054","30","009","0054",Potrero Alto,Rural,10.2391
"300090076","30","009","0076",Vainilla,Rural,1.3979
"300090046","30","009","0046",Palma Sola,Urbana,132.1274
"300090068","30","009","0068",Santander,Rural,12.7098
"300090067","30","009","0067",Santa Ana,Rural,34.1620
"300110002","30","011","0002",La Aguada,Rural,37.5619
"300110007","30","011","0007",Costa de la Palma,Rural,24.7695
"300110012","30","011","0012",Moral y Mosquitero,Rural,25.8106
"300110013","30","011","0013",El Nanchal,Rural,29.3291
"300110018","30","011","0018",RincÃ³n de la Palma,Rural,45.3173
"300110019","30","011","0019",Salinas,Rural,43.6925
"300110020","30","011","0020",El Zapote,Rural,38.6382
"300110026","30","011","0026",Las Barrancas,Rural,13.0866
"300110030","30","011","0030",Camaronera,Rural,0.1631
"300110033","30","011","0033",Playa Zapote,Rural,17.7856
"300110037","30","011","0037",CiÃ©nega del Sur,Rural,6.1296
"300110044","30","011","0044",ChocotÃ¡n,Rural,2.7483
"300110053","30","011","0053",El Hato,Rural,8.5226
"300110070","30","011","0070",La Palma,Rural,9.3807
"300110074","30","011","0074",Paso Salinas,Rural,10.7393
"300110102","30","011","0102",El Conchal,Rural,13.2287
"300110136","30","011","0136",Los MÃ©danos de Buena Vista,Rural,16.1403
"300110166","30","011","0166",El Nanche,Rural,2.9926
"300110191","30","011","0191",Luis MartÃ­nez (El Canal),Rural,1.0246
"300110197","30","011","0197",Amado Nervo,Rural,10.4729
"300110210","30","011","0210",Las Escolleras,Rural,16.3417
"300110244","30","011","0244",Playa de la Libertad,Rural,8.2077
"300110274","30","011","0274",Villa Rica [Clud de Golf],Rural,27.4651
"300110322","30","011","0322",Nuevo Progreso,Rural,5.1996
"300110386","30","011","0386",RincÃ³n del Conchal,Rural,24.1341
"300110404","30","011","0404",Playas del Conchal,Rural,86.5808
"300110436","30","011","0436",Vista Bella,Rural,13.6684
"300110438","30","011","0438",Residencial Playa Dorada,Rural,10.5862
"300110455","30","011","0455",Real Mandinga,Rural,34.5059
"300110004","30","011","0004",Arbolillo,Rural,18.9664
"300110442","30","011","0442",Fraccionamiento el Sendero Residencial,Rural,17.7047
"300110444","30","011","0444",Fraccionamiento Lomas de la Rioja,Rural,45.7997
"300110005","30","011","0005",El Bayo,Rural,49.7472
"300110437","30","011","0437",Lomas del Sol,Rural,55.7166
"300110456","30","011","0456",Costa Diamante,Rural,14.6792
"300110445","30","011","0445",Fraccionamiento los Manantiales Residencial,Rural,8.1948
"300110443","30","011","0443",Colonia Unidad Antorchista,Rural,16.0966
"300110339","30","011","0339",Mallorca [Residencial],Rural,2.6220
"300110009","30","011","0009",Mandinga y Matoza,Rural,32.9879
"300110457","30","011","0457",Las Olas,Rural,17.1836
"300110064","30","011","0064",Mata de Uva,Rural,25.0076
"300110049","30","011","0049",Paso Nacional,Rural,20.5443
"300110401","30","011","0401",Punta TiburÃ³n,Rural,160.8135
"300110435","30","011","0435",Fraccionamiento las Lomas,Rural,59.7609
"300110432","30","011","0432",Banus,Rural,22.1952
"300110001","30","011","0001",Alvarado,Urbana,301.1763
"300110003","30","011","0003",AntÃ³n Lizardo,Urbana,244.4370
"300110419","30","011","0419",Antorchista Aquiles CÃ³rdoba MorÃ¡n,Rural,9.7974
"300110027","30","011","0027",Buen PaÃ­s,Rural,4.6120
"300120004","30","012","0004",El Corte,Rural,115.9331
"300120010","30","012","0010",Las Palomas,Rural,4.7751
"300120012","30","012","0012",Juan de la Luz EnrÃ­quez (Los Tenates),Rural,2.5043
"300120018","30","012","0018",Boca del RÃ­o,Rural,6.8120
"300120019","30","012","0019",Los Pinos (Buena Esperanza),Rural,2.7878
"300120026","30","012","0026",Rancho Nuevo (Los Cerros),Rural,17.6444
"300120016","30","012","0016",La Vuelta de Zopelican,Rural,21.2234
"300120001","30","012","0001",AmatitlÃ¡n,Urbana,46.7805
"300120006","30","012","0006",Dos Bocas,Rural,59.1668
"300150016","30","015","0016",La Perla de Michapan,Rural,20.8044
"300150020","30","015","0020",El Progreso Majahual,Rural,26.8617
"300150019","30","015","0019",El Porvenir,Rural,59.5101
"300160002","30","016","0002",La Antigua,Rural,49.8770
"300160004","30","016","0004",El Hatillo,Rural,12.1637
"300160005","30","016","0005",JosÃ© Ingenieros (San Vicente),Rural,18.4510
"300160010","30","016","0010",La Posta,Rural,40.3027
"300160011","30","016","0011",La Pureza,Rural,20.4567
"300160019","30","016","0019",Colonia Nueva GeneraciÃ³n,Rural,5.3217
"300160050","30","016","0050",Dos Lagunas (Antonino Lagunes),Rural,20.1359
"300160086","30","016","0086",Huixilapan (Aserradero),Rural,3.1526
"300160025","30","016","0025",El Ciruelo (El Canal),Rural,3.9224
"300160008","30","016","0008",NicolÃ¡s Blanco (San Pancho),Rural,48.0178
"300160009","30","016","0009",Playa Oriente,Rural,18.8798
"300160082","30","016","0082",Libertadores,Rural,8.9996
"300160001","30","016","0001",JosÃ© Cardel,Urbana,502.9288
"300160012","30","016","0012",Salmoral,Rural,30.8271
"300280055","30","028","0055",Boca del RÃ­o,Rural,7.9204
"300280058","30","028","0058",Fraccionamiento Rivera de la Condesa,Rural,5.2040
"300280062","30","028","0062",Residencial el Dorado,Rural,100.4255
"300280013","30","028","0013",Paso Colorado,Rural,40.1172
"300280054","30","028","0054",El Estero,Rural,22.4675
"300280018","30","028","0018",San JosÃ© Novillero,Rural,34.5379
"300280001","30","028","0001",Boca del RÃ­o,Urbana,172.5069
"300280037","30","028","0037",Veracruz,Urbana,1822.2184
"300320026","30","032","0026",Dos Amates,Rural,44.1500
"300320040","30","032","0040",Mario Souza,Rural,20.5063
"300320045","30","032","0045",Los Morritos (Agua Nacida),Rural,9.7335
"300320049","30","032","0049",La Palma,Rural,61.3001
"300320057","30","032","0057",El Real,Rural,24.1456
"300320063","30","032","0063",San Rafael,Rural,10.7662
"300320076","30","032","0076",Barra de Sontecomapan,Rural,10.1086
"300320065","30","032","0065",Sontecomapan,Rural,89.0946
"300320019","30","032","0019",Coxcoapan,Rural,18.6626
"300320227","30","032","0227",AmpliaciÃ³n LimÃ³n,Rural,1.9603
"300320022","30","032","0022",CalpultÃ©olt (El Morro),Rural,22.2457
"300330005","30","033","0005",Cabellal NÃºmero Dos,Rural,0.8777
"300330006","30","033","0006",La Ceiba,Rural,23.6445
"300330008","30","033","0008",Coyol Norte,Rural,24.4535
"300330011","30","033","0011",La Encantada,Rural,43.0967
"300330012","30","033","0012",LimÃ³n Chiquito,Rural,27.1169
"300330013","30","033","0013",Manlio Fabio Altamirano (KilÃ³metro 25),Rural,64.9738
"300330016","30","033","0016",Morisco NÃºmero Uno (San RomÃ¡n Grande),Rural,4.7702
"300330018","30","033","0018",Los Migueles,Rural,1.0690
"300330019","30","033","0019",Naranjos de Afuera (Naranjos KilÃ³metro 27),Rural,9.8874
"300330021","30","033","0021",Las Palmas,Rural,29.0571
"300330022","30","033","0022",Paso de Cazones,Rural,36.5457
"300330025","30","033","0025",Vega de Progreso,Rural,18.2556
"300330026","30","033","0026",El Ramal,Rural,9.3537
"300330027","30","033","0027",Rancho Nuevo,Rural,24.2025
"300330039","30","033","0039",Cabellal NÃºmero Tres,Rural,9.6444
"300330045","30","033","0045",Chaca Gorda,Rural,1.8071
"300330024","30","033","0024",Plan de LimÃ³n,Rural,39.4921
"300330002","30","033","0002",Barra de Cazones,Rural,64.7631
"300330081","30","033","0081",Playa Azul,Rural,8.1000
"300330001","30","033","0001",Cazones de Herrera,Urbana,129.0397
"300330003","30","033","0003",Buenavista,Rural,15.5434
"300330014","30","033","0014",Marco Antonio MuÃ±oz (El Chaparral),Rural,15.4167
"300330056","30","033","0056",Ojo de Agua,Rural,15.0136
"300330071","30","033","0071",Barrio Acosta Lagunes,Rural,12.5348
