ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2_F,P_0A2_M,P_3A5_F,P_3A5_M,P_6A11_F,P_6A11_M,P_12A14_F,P_12A14_M,P_60YMAS,P_60YMAS_F,P_60YMAS_M,POB0_14,P3HLINHE,P3HLINHE_F,P3HLINHE_M,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCON_LIMI,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PHOGJEF_F,PHOGJEF_M,VIVTOT,VPH_PISOTI,VPH_S_ELEC,VPH_AGUAFV,VPH_NODREN,VPH_SNBIEN,VPH_RADIO,VPH_TV,CVEGEO,AMBITO,SUP_HAS,LIT1000,LIT5000,MANGLAR1km,MANGLAR5km,SUP_MAG_HA,CUENTA_ATLAS,ANIO_ATLAS,CUENTA_PPC,CUENTA_UPC,X,Y
02,Baja California,002,Mexicali,5435,Colonia Montaña y Mar,"114°51'59.190"" W","31°01'25.636"" N",0051,176,97,79,14,3,9,3,12,12,5,5,3,0,3,63,0,0,0,0,0,0,0,1,29,1,9.62,10.33,8.89,2,0,2,23,22,154,61,0,0,22,3,0,25,37,020025435,Rural,19.423,0,1,0,0,0,1,2006,0,1,-114.86644166666666,31.023787777777777
02,Baja California,004,Tijuana,0001,Tijuana,"117°01'08.088"" W","32°31'56.859"" N",0022,1810645,899293,911352,34944,36049,40879,42214,85124,88675,43424,45391,164080,87764,76316,416700,135,90,45,26431,33499,15893,17606,66675,165248,25275,10.25,10.18,10.32,12032,3720,8312,456352,600496,1198965,595061,11487,1352,5375,4558,1810,363762,512321,020040001,Urbana,29087.5909,1,1,0,0,0,1,2000,1,1,-117.01891333333333,32.53246083333333
02,Baja California,004,Tijuana,0529,Baja Malibú (Campo Turístico),"117°05'21.305"" W","32°25'21.821"" N",0077,551,274,277,10,12,15,11,27,20,8,12,80,42,38,115,0,0,0,0,6,3,3,16,52,4,12.51,12.29,12.72,1,0,1,140,144,407,280,2,1,0,2,3,130,179,020040529,Rural,28.4392,1,1,0,0,0,1,2000,1,1,-117.08925138888888,32.42272805555555
02,Baja California,004,Tijuana,0597,Punta Banderas,"117°07'04.028"" W","32°28'03.094"" N",0019,26,14,12,1,0,0,0,1,0,1,0,6,3,3,3,0,0,0,0,0,0,0,0,2,0,15.04,15.73,14.42,0,0,0,6,5,21,59,0,0,0,0,0,8,8,020040597,Rural,9.5104,1,1,0,0,0,1,2000,1,1,-117.11778555555554,32.46752611111111
02,Baja California,004,Tijuana,0606,San Antonio del Mar,"117°05'48.808"" W","32°25'25.780"" N",0026,590,299,291,4,7,10,3,17,6,4,8,219,100,119,59,0,0,0,0,5,2,3,37,64,6,13.95,14.08,13.82,5,2,3,176,169,421,811,3,0,1,1,0,225,266,020040606,Rural,50.3987,1,1,0,0,0,1,2000,1,1,-117.0968911111111,32.423827777777774
02,Baja California,004,Tijuana,0678,Real del Mar,"117°05'53.066"" W","32°26'49.430"" N",0093,753,389,364,8,12,11,12,41,29,24,8,111,53,58,145,0,0,0,0,15,7,8,15,37,17,13.55,13.37,13.74,3,0,3,208,227,526,341,2,1,1,3,1,190,237,020040678,Rural,64.2095,1,1,0,0,0,1,2000,1,1,-117.09807388888889,32.447063888888884
02,Baja California,004,Tijuana,0679,La Esperanza [Granjas Familiares],"117°06'13.906"" W","32°27'57.829"" N",0133,2335,1104,1231,56,46,57,74,146,144,79,71,154,61,93,673,0,0,0,26,30,10,20,95,214,41,9.08,9.27,8.92,11,3,8,785,607,1577,714,14,5,25,76,10,377,586,020040679,Rural,137.0401,1,1,0,0,0,1,2000,1,1,-117.10386277777778,32.46606361111112
02,Baja California,004,Tijuana,1004,Xicoténcatl Dos,"117°03'52.348"" W","32°27'33.155"" N",0241,468,223,245,12,6,10,10,24,25,17,15,46,17,29,119,0,0,0,16,4,2,2,16,65,11,8.55,8.79,8.35,1,0,1,131,97,371,218,6,0,91,27,1,112,141,020041004,Rural,69.9753,0,1,0,0,0,1,2000,1,1,-117.06454111111111,32.459209722222226
02,Baja California,004,Tijuana,1134,Familia González Aguirre,"117°02'50.686"" W","32°25'40.113"" N",0220,347,172,175,9,5,9,4,14,16,12,9,36,14,22,78,0,0,0,2,0,0,0,7,26,3,9.37,9.48,9.27,2,0,2,34,77,270,124,1,0,3,0,0,57,92,020041134,Rural,30.6904,0,1,0,0,0,1,2000,1,1,-117.04741277777778,32.42780916666666
02,Baja California,004,Tijuana,1298,Los Delfines,"117°05'40.280"" W","32°25'29.837"" N",0042,112,50,62,2,1,2,1,3,7,3,5,7,5,2,24,0,0,0,0,4,3,1,0,28,0,13.81,13.85,13.77,0,0,0,36,36,76,77,0,0,0,0,0,24,36,020041298,Rural,4.9241,1,1,0,0,0,1,2000,1,1,-117.09452222222222,32.42495472222222
02,Baja California,004,Tijuana,1345,Terrazas del Sol,"117°05'29.612"" W","32°28'22.644"" N",0183,652,310,342,18,9,19,23,45,37,10,28,26,7,19,189,0,0,0,60,7,2,5,21,22,6,9.4,9.33,9.45,2,1,1,217,254,382,204,5,0,9,21,0,109,175,020041345,Rural,28.592,0,1,0,0,0,1,2000,1,1,-117.09155888888888,32.47295666666667
02,Baja California,004,Tijuana,1351,San Antonio,"117°03'34.019"" W","32°25'35.571"" N",0164,1159,548,611,13,29,27,37,62,60,38,40,74,34,40,306,1,1,0,29,13,8,5,159,119,12,8.87,8.96,8.8,4,0,4,290,376,783,437,19,2,39,19,1,233,306,020041351,Rural,64.9093,0,1,0,0,0,1,2000,1,1,-117.05944972222223,32.4265475
02,Baja California,004,Tijuana,1385,Playa Blanca,"117°05'46.217"" W","32°25'13.551"" N",0019,33,17,16,1,1,1,0,0,0,2,0,10,5,5,5,0,0,0,0,0,0,0,0,2,0,15.21,15.38,15.07,0,0,0,8,10,23,84,0,0,0,0,0,15,17,020041385,Rural,4.8598,1,1,0,0,0,1,2000,1,1,-117.09617138888889,32.420430833333334
02,Baja California,004,Tijuana,1766,Baja Malibú,"117°05'43.652"" W","32°25'03.342"" N",0019,54,33,21,0,1,1,2,6,1,0,0,7,3,4,11,0,0,0,0,0,0,0,1,6,1,13.37,12.12,15.29,0,0,0,17,21,33,107,0,0,0,0,0,18,19,020041766,Rural,4.6277,1,1,0,0,0,1,2000,1,1,-117.09545888888888,32.417595
02,Baja California,004,Tijuana,1767,Brisas del Mar,"117°05'33.060"" W","32°25'19.323"" N",0047,544,273,271,15,12,16,8,27,31,10,6,59,30,29,125,0,0,0,0,12,6,6,12,42,7,13.64,13.54,13.74,4,1,3,58,178,366,469,1,0,1,1,0,113,198,020041767,Rural,9.5265,1,1,0,0,0,1,2000,1,1,-117.09251666666667,32.42203416666666
02,Baja California,004,Tijuana,1812,Carrizalejo,"117°06'54.865"" W","32°27'55.501"" N",0065,22,12,10,2,0,2,2,1,0,0,0,2,1,1,7,0,0,0,0,2,2,0,0,1,0,12.47,10.86,13.88,0,0,0,3,17,5,20,0,0,0,1,1,3,7,020041812,Rural,5.8968,1,1,0,0,0,1,2000,1,1,-117.11524027777777,32.46541694444445
02,Baja California,004,Tijuana,1813,Hacienda del Mar,"117°05'42.094"" W","32°25'41.717"" N",0061,568,285,283,2,7,8,8,27,31,17,19,72,38,34,119,0,0,0,0,4,2,2,10,140,4,14.13,13.95,14.32,4,2,2,150,216,352,288,0,0,0,0,0,128,184,020041813,Rural,7.8727,1,1,0,0,0,1,2000,1,1,-117.09502611111111,32.42825472222222
02,Baja California,004,Tijuana,1874,Terrazas de San Ángel,"117°02'35.000"" W","32°25'21.000"" N",0175,408,202,206,5,7,9,4,28,22,11,6,35,11,24,92,0,0,0,3,1,0,1,12,14,8,9.7,9.75,9.66,1,0,1,197,87,321,149,4,0,1,0,0,100,107,020041874,Rural,23.9509,0,1,0,0,0,1,2000,1,1,-117.04305555555555,32.4225
02,Baja California,004,Tijuana,1876,Real Mediterráneo,"117°06'40.970"" W","32°27'08.966"" N",0021,45,27,18,2,0,0,0,2,1,1,0,7,3,4,6,0,0,0,0,0,0,0,0,1,0,13.46,13.68,13.18,0,0,0,16,4,41,40,0,0,0,0,0,10,15,020041876,Rural,3.1521,1,1,0,0,0,1,2000,1,1,-117.11138055555556,32.452490555555556
02,Baja California,004,Tijuana,1901,Roberto Yahuaca,"117°06'04.396"" W","32°29'11.112"" N",0190,1232,600,632,32,27,43,50,70,84,29,38,51,14,37,373,0,0,0,50,8,4,4,86,197,11,8.54,8.93,8.15,11,2,9,483,438,794,398,19,5,11,26,5,159,322,020041901,Rural,27.8341,0,1,0,0,0,1,2000,1,1,-117.1012211111111,32.48642
02,Baja California,004,Tijuana,1919,San Marino,"117°05'24.193"" W","32°24'52.000"" N",0040,1369,701,668,32,25,43,42,77,71,35,37,117,58,59,362,0,0,0,16,21,12,9,25,161,19,13.95,13.97,13.93,8,2,6,314,359,1010,666,2,1,2,2,1,326,422,020041919,Rural,56.0136,1,1,0,0,0,1,2000,1,1,-117.0900536111111,32.41444444444444
02,Baja California,004,Tijuana,1927,Antorcha II,"117°05'46.839"" W","32°28'16.963"" N",0160,412,202,210,14,8,11,9,28,26,4,6,19,6,13,106,0,0,0,10,9,2,7,10,29,4,8.45,8.42,8.47,0,0,0,149,231,181,121,5,1,2,2,0,56,109,020041927,Rural,7.4223,0,1,0,0,0,1,2000,1,1,-117.09634416666667,32.47137861111111
02,Baja California,004,Tijuana,1961,Ley del Servicio Civil,"117°02'55.034"" W","32°25'19.097"" N",0201,325,159,166,4,2,12,9,25,31,9,9,33,17,16,101,0,0,0,13,10,5,5,9,26,7,8.39,8.34,8.43,0,0,0,31,64,261,122,4,0,9,0,0,71,92,020041961,Rural,60.5145,0,1,0,0,0,1,2000,1,1,-117.04862055555556,32.421971388888885
02,Baja California,004,Tijuana,2013,Sueños del Mar,"117°05'25.414"" W","32°25'02.648"" N",0046,18,7,11,0,1,0,0,0,3,1,0,1,0,1,5,0,0,0,0,2,0,2,0,0,0,15.77,15.17,16.29,0,0,0,1,2,16,10,0,0,0,0,0,4,4,020042013,Rural,11.9877,1,1,0,0,0,1,2000,1,1,-117.09039277777778,32.41740222222222
02,Baja California,005,Playas de Rosarito,0001,Playas de Rosarito,"117°03'16.052"" W","32°21'49.263"" N",0025,100660,49935,50725,1758,1718,2225,2223,4750,5089,2470,2647,10726,5341,5385,22880,1,1,0,2109,3068,1490,1578,4071,9305,1296,9.75,9.75,9.76,883,266,617,27235,34503,65750,36103,714,143,867,425,121,16970,27088,020050001,Urbana,3570.5098,1,1,0,0,0,1,2015,1,1,-117.05445888888889,32.363684166666665
02,Baja California,005,Playas de Rosarito,0002,Alisitos,"116°53'05.489"" W","32°07'14.932"" N",0021,47,29,18,1,0,2,0,4,1,1,0,14,9,5,9,0,0,0,3,7,4,3,1,6,7,11.79,12.05,11.47,0,0,0,29,31,16,86,0,1,0,0,0,9,13,020050002,Rural,6.9916,1,1,0,0,0,1,2015,1,1,-116.88485805555557,32.12081444444444
02,Baja California,005,Playas de Rosarito,0008,El Campito,"116°54'34.333"" W","32°10'52.181"" N",0017,102,40,62,1,0,1,3,3,4,1,1,17,5,12,14,0,0,0,0,2,0,2,10,20,5,8.74,9.74,8.11,0,0,0,36,35,57,55,2,1,18,1,0,18,24,020050008,Rural,5.9814,1,1,0,0,0,1,2015,1,1,-116.90953694444445,32.18116138888889
02,Baja California,005,Playas de Rosarito,0010,Campo López,"116°53'51.556"" W","32°09'22.867"" N",0019,4,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8.25,12,7,1,0,1,1,0,4,156,1,0,0,1,0,3,2,020050010,Rural,15.6073,1,1,0,0,0,1,2015,1,1,-116.89765444444446,32.156351944444445
02,Baja California,005,Playas de Rosarito,0022,Valles del Mar,"116°57'09.513"" W","32°16'04.510"" N",0101,10,5,5,0,0,0,0,0,0,1,0,4,2,2,1,0,0,0,0,0,0,0,0,1,0,9.22,8.75,9.6,0,0,0,6,3,7,17,0,1,1,1,0,1,3,020050022,Rural,32.8159,0,1,0,0,0,1,2015,1,1,-116.9526425,32.267919444444445
02,Baja California,005,Playas de Rosarito,0023,María Isabel [Club Campestre],"116°59'37.636"" W","32°17'26.538"" N",0182,21,10,11,1,0,0,0,0,0,0,0,10,5,5,1,0,0,0,0,4,1,3,2,9,0,9.3,9.33,9.27,0,0,0,5,4,17,71,0,0,2,0,0,8,10,020050023,Rural,19.5682,0,1,0,0,0,1,2015,1,1,-116.99378777777778,32.290704999999996
02,Baja California,005,Playas de Rosarito,0025,Santa Anita,"116°52'08.305"" W","32°06'02.542"" N",0012,1192,606,586,31,19,29,28,66,52,27,42,114,61,53,294,0,0,0,7,33,13,20,49,85,34,7.9,8.07,7.73,15,4,11,262,581,611,387,8,2,4,1,3,132,302,020050025,Rural,32.7026,0,1,0,0,0,1,2015,1,1,-116.8689736111111,32.100706111111116
02,Baja California,005,Playas de Rosarito,0028,Misión del Mar 1ra. y 2da. Sección,"117°01'32.926"" W","32°18'04.527"" N",0118,1342,633,709,12,20,22,27,78,78,54,34,210,90,120,325,0,0,0,20,24,9,15,84,181,20,9.2,9.31,9.1,4,0,4,534,265,1077,615,17,10,111,94,2,304,390,020050028,Rural,205.6594,1,1,0,0,0,1,2015,1,1,-117.02581277777777,32.3012575
02,Baja California,005,Playas de Rosarito,0034,Cuenca Lechera,"116°54'10.092"" W","32°11'29.948"" N",0066,172,80,92,3,6,2,6,8,8,1,1,6,3,3,35,0,0,0,12,0,0,0,6,21,2,8.09,8.36,7.83,0,0,0,30,17,155,56,0,0,0,0,0,30,45,020050034,Rural,38.4553,1,1,0,0,0,1,2015,1,1,-116.90280333333334,32.19165222222222
02,Baja California,005,Playas de Rosarito,0036,El Descanso,"116°54'08.204"" W","32°12'15.719"" N",0008,489,237,252,6,12,6,15,19,24,16,12,76,33,43,110,0,0,0,37,16,5,11,28,62,2,8.06,8.38,7.73,8,1,7,167,147,342,214,11,3,12,22,4,70,134,020050036,Rural,93.8786,1,1,0,0,0,1,2015,1,1,-116.9022788888889,32.20436638888889
02,Baja California,005,Playas de Rosarito,0037,Colonia Morelos,"117°00'46.014"" W","32°20'34.949"" N",0160,2986,1470,1516,56,65,101,64,175,165,96,94,254,114,140,816,0,0,0,103,39,21,18,119,356,40,8.87,8.93,8.82,21,3,18,812,746,2240,1054,22,8,75,13,3,492,758,020050037,Rural,82.399,0,1,0,0,0,1,2015,1,1,-117.01278166666667,32.34304138888889
02,Baja California,005,Playas de Rosarito,0047,San Rafael,"116°58'44.455"" W","32°15'45.669"" N",0079,16,6,10,0,1,0,0,1,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,7.58,4.5,9.13,0,0,0,10,0,16,12,1,0,1,1,0,1,4,020050047,Rural,15.6953,1,1,0,0,0,1,2015,1,1,-116.97901527777778,32.262685833333336
02,Baja California,005,Playas de Rosarito,0052,Hacienda Vista Mar,"116°53'50.003"" W","32°10'15.637"" N",0097,27,12,15,1,0,0,0,0,1,0,0,10,5,5,2,0,0,0,0,0,0,0,1,2,0,10.5,10,10.92,0,0,0,12,7,20,75,0,0,0,1,0,12,15,020050052,Rural,18.8081,1,1,0,0,0,1,2015,1,1,-116.89722305555556,32.171010277777775
02,Baja California,005,Playas de Rosarito,0056,Las Gaviotas,"116°57'49.524"" W","32°15'12.195"" N",0016,48,27,21,0,0,0,0,0,0,0,0,38,20,18,0,0,0,0,0,3,1,2,3,5,1,15.53,15.62,15.43,1,1,0,31,16,32,290,0,0,0,0,0,22,26,020050056,Rural,12.077,1,1,0,0,0,1,2015,1,1,-116.96375666666667,32.2533875
02,Baja California,005,Playas de Rosarito,0064,Ladrillera Pescador,"116°56'10.781"" W","32°14'55.460"" N",0069,1115,571,544,29,20,29,35,86,63,39,34,89,46,43,335,0,0,0,18,14,7,7,71,73,31,7.72,7.77,7.66,7,2,5,344,279,836,349,19,0,63,11,2,152,256,020050064,Rural,52.6683,1,1,0,0,0,1,2015,1,1,-116.93632805555556,32.24873888888889
02,Baja California,005,Playas de Rosarito,0070,Marena Cove [Kilómetro Cincuenta y Uno y Medio],"116°54'38.818"" W","32°11'11.281"" N",0021,11,5,6,0,0,0,0,1,0,0,0,7,3,4,1,0,0,0,0,0,0,0,1,1,0,9.1,9,9.17,0,0,0,4,3,8,23,0,0,0,0,0,4,5,020050070,Rural,2.3001,1,1,0,0,0,1,2015,1,1,-116.91078277777778,32.18646694444444
02,Baja California,005,Playas de Rosarito,0074,Medio Camino,"116°54'20.545"" W","32°10'20.844"" N",0017,27,15,12,0,0,0,0,0,0,0,0,24,14,10,0,0,0,0,0,0,0,0,1,6,0,13.81,13.53,14.17,0,0,0,0,4,23,55,0,0,0,0,0,14,16,020050074,Rural,7.9649,1,1,0,0,0,1,2015,1,1,-116.90570694444445,32.17245666666666
02,Baja California,005,Playas de Rosarito,0075,Misión Viejo,"116°54'46.058"" W","32°11'59.693"" N",0014,133,63,70,3,1,3,3,2,5,3,1,46,21,25,21,0,0,0,0,2,1,1,6,13,7,11.19,11.23,11.15,0,0,0,34,68,65,125,1,0,1,1,0,29,51,020050075,Rural,13.308,1,1,0,0,0,1,2015,1,1,-116.9127938888889,32.19991472222222
02,Baja California,005,Playas de Rosarito,0078,El Morro Kilómetro Treinta y Ocho,"116°59'25.313"" W","32°15'46.225"" N",0008,207,94,113,3,6,6,7,7,13,5,9,26,9,17,56,0,0,0,9,2,1,1,9,39,4,8.01,7.7,8.3,0,0,0,85,70,137,120,3,0,9,3,0,40,57,020050078,Rural,13.161,1,1,0,0,0,1,2015,1,1,-116.99036472222222,32.26284027777778
02,Baja California,005,Playas de Rosarito,0081,El Pescador [Centro Turístico],"116°56'14.528"" W","32°14'41.931"" N",0028,106,57,49,1,0,2,1,4,7,4,1,37,23,14,20,0,0,0,0,5,3,2,5,8,1,11.15,11.15,11.15,1,0,1,51,40,66,98,0,0,1,0,0,37,38,020050081,Rural,9.2816,1,1,0,0,0,1,2015,1,1,-116.9373688888889,32.24498083333334
02,Baja California,005,Playas de Rosarito,0082,La Pitaya,"117°00'15.031"" W","32°16'58.392"" N",0143,102,48,54,2,4,0,2,6,7,1,2,12,4,8,24,0,0,0,0,1,0,1,9,7,2,9.41,9.72,9.1,0,0,0,46,17,85,37,1,1,5,1,0,21,28,020050082,Rural,20.2766,0,1,0,0,0,1,2015,1,1,-117.00417527777778,32.28288666666666
02,Baja California,005,Playas de Rosarito,0084,Playas la Misión,"116°52'52.000"" W","32°05'49.000"" N",0065,285,145,140,3,2,3,6,6,9,3,6,108,56,52,38,0,0,0,4,10,4,6,12,21,5,11.55,11.25,11.89,6,2,4,83,110,175,259,4,0,4,1,0,77,108,020050084,Rural,47.1888,1,1,0,0,0,1,2015,1,1,-116.88111111111111,32.096944444444446
02,Baja California,005,Playas de Rosarito,0085,Plaza del Mar,"116°53'21.777"" W","32°08'14.101"" N",0055,96,49,47,1,0,1,1,5,3,1,3,41,22,19,15,0,0,0,0,6,2,4,3,16,3,12.6,11.98,13.25,0,0,0,42,47,49,266,0,0,0,0,0,23,41,020050085,Rural,37.2632,1,1,0,0,0,1,2015,1,1,-116.88938250000001,32.137250277777774
02,Baja California,005,Playas de Rosarito,0086,Popotla,"117°01'43.211"" W","32°16'39.196"" N",0016,37,17,20,0,1,0,1,0,0,1,2,19,8,11,5,0,0,0,0,1,0,1,5,11,1,12.88,11.94,13.81,0,0,0,23,13,24,182,0,0,0,0,0,16,19,020050086,Rural,11.1515,1,1,0,0,0,1,2015,1,1,-117.02866972222222,32.27755444444444
02,Baja California,005,Playas de Rosarito,0089,Primo Tapia,"116°55'00.097"" W","32°13'10.209"" N",0037,6238,3070,3168,120,104,140,139,333,310,173,171,725,348,377,1490,0,0,0,105,45,18,27,296,606,60,8.69,8.72,8.66,60,19,41,1866,2112,4122,2437,34,16,80,44,13,967,1658,020050089,Urbana,224.5835,1,1,0,0,0,1,2015,1,1,-116.91669361111111,32.219502500000004
02,Baja California,005,Playas de Rosarito,0090,Puerto Nuevo,"116°56'04.049"" W","32°14'33.347"" N",0023,111,54,57,1,0,4,1,3,6,0,2,26,15,11,17,0,0,0,0,0,0,0,14,9,6,7.7,7.8,7.6,0,0,0,51,26,85,43,2,0,1,1,1,24,26,020050090,Rural,7.5429,1,1,0,0,0,1,2015,1,1,-116.93445805555555,32.24259638888889
02,Baja California,005,Playas de Rosarito,0146,Rancho Matajanil,"117°02'19.018"" W","32°18'32.048"" N",0048,83,43,40,0,0,4,2,3,4,2,1,3,0,3,16,0,0,0,7,0,0,0,0,11,0,8.07,8.18,7.97,0,0,0,19,12,71,36,0,0,1,4,0,12,14,020050146,Rural,13.888,1,1,0,0,0,1,2015,1,1,-117.03861611111111,32.30890222222222
02,Baja California,005,Playas de Rosarito,0150,Rancho Reynoso,"116°55'37.757"" W","32°14'02.971"" N",0010,41,23,18,4,1,2,1,0,0,0,0,15,7,8,8,0,0,0,0,0,0,0,0,3,0,11.82,11.41,12.25,0,0,0,18,14,27,69,0,0,0,0,0,8,18,020050150,Rural,7.7448,1,1,0,0,0,1,2015,1,1,-116.92715472222223,32.23415861111111
02,Baja California,005,Playas de Rosarito,0162,Terrazas del Mar,"117°00'42.333"" W","32°16'30.987"" N",0083,218,107,111,1,3,3,1,17,13,9,5,50,18,32,52,0,0,0,0,1,1,0,12,40,6,10.48,10.65,10.34,2,1,1,57,57,161,141,2,0,9,4,0,56,75,020050162,Rural,71.5116,1,1,0,0,0,1,2015,1,1,-117.01175916666666,32.27527416666666
02,Baja California,005,Playas de Rosarito,0193,Terrazas del Pacífico,"117°01'17.262"" W","32°16'33.363"" N",0118,290,129,161,4,1,2,5,8,12,6,8,89,43,46,46,0,0,0,2,3,0,3,11,30,10,10.56,10.57,10.56,1,0,1,106,68,222,190,0,1,7,3,1,94,108,020050193,Rural,53.433,1,1,0,0,0,1,2015,1,1,-117.02146166666667,32.275934166666666
02,Baja California,005,Playas de Rosarito,0194,Venustiano Carranza,"116°53'53.412"" W","32°10'00.553"" N",0069,707,337,370,20,15,16,20,44,44,28,17,60,30,30,204,0,0,0,5,13,3,10,30,44,7,8.25,8.39,8.14,19,5,14,194,205,502,264,10,1,4,13,1,97,182,020050194,Rural,35.4125,1,1,0,0,0,1,2015,1,1,-116.89817000000001,32.166820277777774
02,Baja California,005,Playas de Rosarito,0202,Marbella,"116°55'40.647"" W","32°14'40.397"" N",0103,408,190,218,3,8,8,10,19,24,8,6,92,39,53,86,0,0,0,3,2,2,0,18,44,3,9.84,9.55,10.1,1,0,1,129,90,318,308,2,2,13,3,1,85,128,020050202,Rural,123.5019,1,1,0,0,0,1,2015,1,1,-116.9279575,32.244554722222226
02,Baja California,005,Playas de Rosarito,0212,Cumbres de Popotla,"117°00'56.742"" W","32°17'34.865"" N",0147,70,34,36,0,1,3,1,4,3,3,1,10,3,7,16,0,0,0,2,3,2,1,2,9,0,8.83,8.57,9.03,0,0,0,34,7,63,41,2,0,2,13,0,15,21,020050212,Rural,20.4845,0,1,0,0,0,1,2015,1,1,-117.01576166666666,32.29301805555556
02,Baja California,005,Playas de Rosarito,0218,Los Volcanes,"117°00'09.520"" W","32°19'08.410"" N",0207,1555,721,834,23,27,36,36,73,82,54,60,186,76,110,391,0,0,0,19,40,15,25,80,176,21,8.77,8.93,8.63,17,3,14,534,388,1145,681,13,9,158,26,3,293,423,020050218,Rural,215.0558,0,1,0,0,0,1,2015,1,1,-117.00264444444444,32.31900277777778
02,Baja California,005,Playas de Rosarito,0219,Jardines del Mar,"116°57'28.314"" W","32°16'35.856"" N",0129,74,39,35,3,1,4,0,9,4,2,6,4,1,3,29,0,0,0,0,6,2,4,1,7,29,8.98,9.38,8.63,0,0,0,24,20,54,29,1,1,11,1,0,11,17,020050219,Rural,10.7978,0,1,0,0,0,1,2015,1,1,-116.957865,32.276626666666665
02,Baja California,005,Playas de Rosarito,0220,Perla Escondida,"116°59'05.445"" W","32°19'13.739"" N",0237,182,84,98,5,6,7,9,12,15,3,4,21,8,13,61,0,0,0,6,3,1,2,10,9,1,9.46,9.6,9.34,2,0,2,71,25,157,86,3,1,20,3,0,32,42,020050220,Rural,29.8311,0,1,0,0,0,1,2015,1,1,-116.98484583333334,32.320483055555556
02,Baja California,005,Playas de Rosarito,0226,Villas de San Pedro,"116°59'46.000"" W","32°15'54.000"" N",0097,156,81,75,0,3,3,1,4,8,5,1,45,20,25,25,0,0,0,3,2,1,1,3,18,0,10.86,11.28,10.4,0,0,0,94,68,88,126,0,0,2,0,0,44,64,020050226,Rural,33.1301,1,1,0,0,0,1,2015,1,1,-116.9961111111111,32.265
02,Baja California,005,Playas de Rosarito,0227,Rancho el Descanso,"116°54'12.365"" W","32°13'02.483"" N",0109,62,29,33,0,0,1,1,2,1,0,0,39,18,21,5,0,0,0,0,3,1,2,2,7,2,14.61,14,15.13,0,0,0,15,8,54,308,1,0,0,0,0,21,32,020050227,Rural,20.1222,1,1,0,0,0,1,2015,1,1,-116.90343472222223,32.21735638888889
02,Baja California,005,Playas de Rosarito,0230,Vista Marina,"116°56'27.094"" W","32°15'08.285"" N",0099,1620,778,842,37,41,44,52,83,89,49,55,132,55,77,450,0,0,0,29,4,1,3,112,200,20,8.87,9.02,8.73,5,1,4,517,474,1146,626,17,6,37,15,2,283,425,020050230,Rural,60.3484,1,1,0,0,0,1,2015,1,1,-116.94085944444444,32.25230138888889
02,Baja California,005,Playas de Rosarito,0237,El Ocaso,"116°59'20.830"" W","32°17'37.788"" N",0219,7,4,3,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,7.5,9,6,0,0,0,5,0,7,9,0,0,1,0,0,3,3,020050237,Rural,6.1024,0,1,0,0,0,1,2015,1,1,-116.98911944444444,32.29383
02,Baja California,005,Playas de Rosarito,0238,Santa Isabel del Mar,"116°59'22.212"" W","32°17'20.253"" N",0184,38,12,26,0,0,0,0,1,1,1,0,8,4,4,3,0,0,0,0,0,0,0,3,4,0,9.29,9.4,9.24,0,0,0,19,1,22,23,0,0,2,0,0,8,9,020050238,Rural,32.1876,0,1,0,0,0,1,2015,1,1,-116.98950333333333,32.288959166666665
02,Baja California,005,Playas de Rosarito,0241,Lomas del Morro,"116°59'38.945"" W","32°16'25.445"" N",0130,51,17,34,0,2,0,0,0,1,1,1,19,6,13,5,0,0,0,7,0,0,0,9,14,0,7.52,7.06,7.77,4,2,2,28,8,43,45,0,8,8,6,0,17,10,020050241,Rural,17.3555,1,1,0,0,0,1,2015,1,1,-116.9941513888889,32.27373472222222
02,Baja California,005,Playas de Rosarito,0242,Mar de Calafia,"117°00'06.640"" W","32°16'48.861"" N",0134,48,26,22,3,3,0,0,4,3,0,0,12,7,5,13,0,0,0,0,0,0,0,3,9,2,9.34,8.84,9.94,0,0,0,19,8,40,19,0,0,0,0,0,10,13,020050242,Rural,16.6857,0,1,0,0,0,1,2015,1,1,-117.00184444444444,32.28023916666667
02,Baja California,005,Playas de Rosarito,0246,Las Flores,"116°59'50.483"" W","32°17'12.106"" N",0164,49,18,31,0,2,1,1,1,2,0,2,4,1,3,9,0,0,0,0,2,1,1,1,10,0,8.33,8.94,7.92,0,0,0,8,12,37,28,1,2,10,2,0,14,14,020050246,Rural,8.0976,0,1,0,0,0,1,2015,1,1,-116.99735638888889,32.28669611111111
